,train_loss,test_loss,epoch_time
0,0.0013773978425888345,0.001397462194337957,75.64907741546631
1,0.0012936857478480842,0.0012831178135361131,62.49709916114807
2,0.0011859413229020033,0.0017071129323448985,61.793729305267334
3,0.0011661948528958366,0.0011493330548297334,62.62624263763428
4,0.0010486902005119104,0.0010278690861512537,58.54968738555908
5,0.0008953351273291067,0.0009306414297473541,56.04799962043762
6,0.0008461145326792677,0.0008562316411131944,57.49848699569702
7,0.0007507282191155744,0.0008227854036172707,63.852454662323
8,0.0008312817906655079,0.0010095941599809215,59.24506974220276
9,0.0007230680309719065,0.0007741414018285771,58.55006194114685
10,0.0006669493366259885,0.0008710555923446211,55.421961069107056
11,0.0007378211821231665,0.0008307572413621912,58.95586276054382
12,0.0006855316300997619,0.0007479854112413402,61.30833649635315
13,0.0006078239515357252,0.0007547754753063231,63.71878457069397
14,0.0006447610977780444,0.0006202665709832974,59.6496696472168
15,0.0006445969500216759,0.0007281010746812346,61.87105870246887
16,0.0006565909399636348,0.0007134387409465702,57.41620898246765
17,0.0006039732821253658,0.0006239793735100344,59.78982353210449
18,0.0005782441254227757,0.0007569242456826798,66.31962704658508
19,0.0006041128913436652,0.0006336208934953902,57.62193822860718
20,0.0005120561818856036,0.0005711063870392111,64.27662801742554
21,0.0005458834178899605,0.0007281521214948346,61.79200029373169
22,0.000534445578696683,0.0006436318385508517,62.5847430229187
23,0.0005474518817886006,0.0006501921941687922,61.605369329452515
24,0.0005087075111370577,0.000545539616521435,64.194331407547
